planet_name,host_star_name,system_star_number,sytem_planet_number,system_moon_number,discovery_year,discovery_facility,planet_controvercial_flag,planet_orbital_period_days,planet_radius_earth_radii,planet_mass_earth_mass,planet_orbit_eccentricity,star_temperature_kelvin,star_radius_solar_radii,star_mass_solar_mass,system_distance_parsecs
Kepler-1517 b,Kepler-1517,1,1,0,2016,Kepler,0,null,10.383,null,null,7350.0,1.88,null,847.299
Kepler-1517 b,Kepler-1517,1,1,0,2016,Kepler,0,5.54608431,null,null,null,6963.86,1.89,1.53,847.299
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,5.11177904,3.05,null,null,6846.0,1.88,1.54,903.51
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,5.11177904,2.25,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,5.1117547,null,null,null,6856.98,1.57,1.49,903.51
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,5.11177904,2.25,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,null,3.289,null,null,6427.0,1.57,null,903.51
Kepler-1518 b,Kepler-1518,1,2,0,2016,Kepler,0,5.1117547,2.81,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1518 c,Kepler-1518,1,2,0,2023,Kepler,0,9.6310258,2.9,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1518 c,Kepler-1518,1,2,0,2023,Kepler,0,9.6310258,null,null,null,6856.98,1.57,1.49,903.51
Kepler-1518 c,Kepler-1518,1,2,0,2023,Kepler,0,9.63092995,2.385,null,null,6432.0,1.34,1.06,903.51
Kepler-1518 c,Kepler-1518,1,2,0,2023,Kepler,0,9.630953,3.33,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1518 c,Kepler-1518,1,2,0,2023,Kepler,0,9.630953,3.33,null,0.0,6432.0,1.34,1.06,903.51
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7984223,null,null,null,5631.0,1.53,1.0,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7990472,10.31,null,0.0,5758.0,1.39,1.03,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7989397,6.84,null,0.0,5911.0,0.89,0.97,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7989397,7.06,null,null,5644.0,0.91,0.94,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7977884,null,null,null,5631.0,1.53,1.0,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7990472,null,null,null,5631.0,1.53,1.0,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7989397,6.84,null,0.0,5911.0,0.89,0.97,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,240.7989397,6.84,null,0.0,5911.0,0.89,0.97,1441.63
Kepler-1519 b,Kepler-1519,1,1,0,2016,Kepler,0,null,11.422,null,null,5750.0,1.53,null,1441.63
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795835,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,null,3.158,null,null,5065.0,0.76,null,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20796067,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.208009,3.0,null,0.0,5249.0,0.73,0.83,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795693,3.09,null,0.0,5262.0,0.76,0.85,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795693,3.09,null,0.0,5262.0,0.76,0.85,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.207973,2.79,null,null,5088.0,0.72,null,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795693,3.041,null,null,5065.0,0.75,0.78,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795835,3.08,null,0.0,5176.0,0.74,0.83,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795693,3.09,null,0.0,5262.0,0.76,0.85,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20797982,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 b,Kepler-152,1,2,0,2014,Kepler,0,18.20795693,3.05,null,null,5236.0,0.76,0.83,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.25474,2.9,null,0.0,5249.0,0.73,0.83,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553544,2.52,null,null,5065.0,0.75,0.78,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553544,2.56,null,0.0,5262.0,0.76,0.85,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553729,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553544,2.56,null,0.0,5262.0,0.76,0.85,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,null,3.033,null,null,5065.0,0.76,null,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553729,2.96,null,0.0,5176.0,0.74,0.83,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553544,2.55,null,null,5236.0,0.76,0.83,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.25545033,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.255055,2.39,null,null,5088.0,0.72,null,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.25556297,null,null,null,5050.0,0.76,0.84,441.09
Kepler-152 c,Kepler-152,1,2,0,2014,Kepler,0,88.2553544,2.56,null,0.0,5262.0,0.76,0.85,441.09
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355359,null,null,null,4571.0,0.73,0.72,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,null,24.351,null,null,4550.0,0.7,null,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355357,5.32,null,0.0,4550.0,0.66,0.67,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355357,5.77,null,null,4677.0,0.71,0.76,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355357,5.32,null,0.0,4550.0,0.66,0.67,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355357,5.32,null,0.0,4550.0,0.66,0.67,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355361,22.95,null,0.0,4550.0,0.66,0.67,607.917
Kepler-1520 b,Kepler-1520,1,1,0,2016,Kepler,0,0.65355361,null,null,null,4571.0,0.73,0.72,607.917
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14840805,2.5,null,null,5042.0,0.76,0.81,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14840805,2.302,null,null,5013.0,0.69,0.78,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14848476,null,null,null,4981.13,0.7,0.82,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,null,2.45,null,null,5013.0,0.7,null,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14845936,null,null,null,4981.13,0.7,0.82,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14840805,6.46,null,0.0,5089.0,1.95,1.03,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.1484324,null,null,null,4981.13,0.7,0.82,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14840805,6.46,null,0.0,5089.0,1.95,1.03,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.14840805,6.46,null,0.0,5089.0,1.95,1.03,206.983
Kepler-1521 b,Kepler-1521,1,1,0,2016,Kepler,0,47.1484324,2.58,null,0.0,4975.0,0.73,0.75,206.983
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84788917,1.56,null,0.0,5770.0,0.85,0.94,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84788444,null,null,null,5676.14,1.15,1.01,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84789218,null,null,null,5676.14,1.15,1.01,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84789274,1.51,null,0.0,5763.0,0.84,0.94,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84789274,null,null,null,5676.14,1.15,1.01,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84788917,1.73,null,null,5706.0,0.93,0.96,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,null,2.014,null,null,5764.0,1.12,null,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84788917,1.56,null,0.0,5770.0,0.85,0.94,814.125
Kepler-1522 b,Kepler-1522,1,1,0,2016,Kepler,0,1.84788917,1.56,null,0.0,5770.0,0.85,0.94,814.125
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93874633,null,null,null,5472.95,0.99,0.96,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,null,1.551,null,null,5568.0,0.94,null,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875077,1.545,null,null,5568.0,0.92,0.98,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875022,1.46,null,0.0,5497.0,0.89,0.96,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875077,1.55,null,0.0,5825.0,0.92,1.02,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875077,1.58,null,null,5708.0,0.96,0.97,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875022,null,null,null,5472.95,0.99,0.96,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875077,1.55,null,0.0,5825.0,0.92,1.02,865.596
Kepler-1523 b,Kepler-1523,1,1,0,2016,Kepler,0,0.93875077,1.55,null,0.0,5825.0,0.92,1.02,865.596
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9674603,3.54,null,null,6179.0,1.25,1.17,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.96709728,null,null,null,5797.81,0.98,1.04,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9672087,2.84,null,0.0,5818.0,0.99,1.03,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9674603,2.86,null,0.0,5900.0,1.0,0.88,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9672087,null,null,null,5797.81,0.98,1.04,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9674603,2.86,null,0.0,5900.0,1.0,0.88,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,70.9674603,2.86,null,0.0,5900.0,1.0,0.88,381.773
Kepler-1524 b,Kepler-1524,1,1,0,2016,Kepler,0,null,2.792,null,null,5824.0,0.97,null,381.773
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660118,0.928,null,null,5605.0,1.02,1.03,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660149,null,null,null,5581.31,1.06,0.98,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,null,0.922,null,null,5605.0,1.02,null,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41659833,null,null,null,5581.31,1.06,0.98,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660118,0.84,null,0.0,5812.0,0.92,1.01,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660149,0.92,null,0.0,5705.0,1.03,1.07,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660118,0.84,null,0.0,5812.0,0.92,1.01,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660118,0.84,null,0.0,5812.0,0.92,1.01,382.989
Kepler-1525 b,Kepler-1525,1,1,0,2016,Kepler,0,2.41660118,0.91,null,null,5748.0,1.04,1.07,382.989
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.90863457,1.86,null,0.0,4518.0,0.65,0.64,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.908632,2.31,null,0.0,4518.0,0.65,0.64,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.908632,2.31,null,0.0,4518.0,0.65,0.64,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.908632,2.43,null,null,4601.0,0.69,0.73,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,null,1.939,null,null,4515.0,0.68,null,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.9086427,null,null,null,4549.0,0.71,0.72,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.90863457,null,null,null,4549.0,0.71,0.72,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.90864059,null,null,null,4549.0,0.71,0.72,555.574
Kepler-1526 b,Kepler-1526,1,1,0,2016,Kepler,0,3.908632,2.31,null,0.0,4518.0,0.65,0.64,555.574
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.129918,3.26,null,0.0,6075.0,0.92,0.99,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.1314641,null,null,null,5919.0,1.66,1.08,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,null,5.986,null,null,6089.0,1.58,null,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.129918,3.26,null,0.0,6075.0,0.92,0.99,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.129918,4.77,null,null,6224.0,1.32,1.21,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.129918,3.26,null,0.0,6075.0,0.92,0.99,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.130899,null,null,null,5919.0,1.66,1.08,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.130899,6.67,null,0.0,6092.0,1.76,1.28,1842.13
Kepler-1527 b,Kepler-1527,1,1,0,2016,Kepler,0,160.1318152,null,null,null,5919.0,1.66,1.08,1842.13
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79111595,null,null,null,5765.0,0.93,1.03,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79111021,1.46,null,null,5857.0,1.03,1.03,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79110997,1.29,null,0.0,6040.0,1.0,1.07,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79111021,1.39,null,0.0,6040.0,1.0,1.07,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79111021,1.39,null,0.0,6040.0,1.0,1.07,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,null,1.166,null,null,6036.0,0.9,null,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79110997,null,null,null,5765.0,0.93,1.03,817.534
Kepler-1528 b,Kepler-1528,1,1,0,2016,Kepler,0,1.79111021,1.39,null,0.0,6040.0,1.0,1.07,817.534
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.3390216,null,null,null,4901.0,0.76,0.8,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905606,1.9,null,0.0,5057.0,0.7,0.68,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33906237,null,null,null,4901.0,0.76,0.8,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905686,1.94,null,0.0,5057.0,0.7,0.68,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905686,1.94,null,0.0,5057.0,0.7,0.68,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905686,1.94,null,0.0,5057.0,0.7,0.68,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905686,2.1,null,null,5048.0,0.77,0.81,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,null,1.987,null,null,5054.0,0.74,null,661.014
Kepler-1529 b,Kepler-1529,1,1,0,2016,Kepler,0,5.33905606,null,null,null,4901.0,0.76,0.8,661.014
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021566,2.61,null,null,5259.0,0.8,0.83,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021566,2.421,null,null,5178.0,0.73,0.76,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.870227,2.92,null,null,5404.0,0.89,null,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87020444,null,null,null,5289.0,0.71,0.91,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021566,2.87,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021252,null,null,null,5289.0,0.71,0.91,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87022157,2.82,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.870214,3.2,null,0.0,5416.0,0.91,0.82,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,null,2.402,null,null,5178.0,0.74,null,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87022157,null,null,null,5289.0,0.71,0.91,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021566,2.87,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 b,Kepler-153,1,2,0,2014,Kepler,0,18.87021566,2.87,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.90191,2.8,null,0.0,5416.0,0.91,0.82,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9025112,2.26,null,null,5259.0,0.8,0.83,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.90251911,null,null,null,5289.0,0.71,0.91,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9025112,2.5,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9025112,2.109,null,null,5178.0,0.73,0.76,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9026431,2.6,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9025112,2.5,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9025112,2.5,null,0.0,5402.0,0.86,0.77,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,null,2.215,null,null,5178.0,0.74,null,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.9026431,null,null,null,5289.0,0.71,0.91,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.90232,2.53,null,null,5404.0,0.89,null,459.368
Kepler-153 c,Kepler-153,1,2,0,2014,Kepler,0,46.90273122,null,null,null,5289.0,0.71,0.91,459.368
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.59040738,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5904434,1.64,null,null,5477.0,0.88,0.92,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5904434,2.41,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,null,1.581,null,null,5371.0,0.81,null,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.59033584,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5904434,1.475,null,null,5371.0,0.8,0.89,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5903958,2.55,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5903958,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5904434,2.41,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 b,Kepler-1530,1,3,0,2016,Kepler,0,2.5904434,2.41,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3227406,2.4,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3227406,2.4,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,null,1.665,null,null,5371.0,0.81,null,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.32456633,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3227406,2.4,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3227406,1.468,null,null,5371.0,0.8,0.89,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3227406,1.65,null,null,5477.0,0.88,0.92,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3235335,2.69,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.3235335,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 c,Kepler-1530,1,3,0,2016,Kepler,0,5.32366516,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2077989,4.9,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.20761013,3.279,null,null,5678.0,1.3,1.01,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2077989,4.9,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2075634,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.20809062,null,null,null,5338.57,0.82,0.92,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2077989,4.9,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2077989,3.002,null,null,5371.0,0.8,0.89,489.876
Kepler-1530 d,Kepler-1530,1,3,0,2021,Kepler,0,9.2075634,5.5,null,0.0,5678.0,1.3,1.01,489.876
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854589,null,null,null,6216.0,1.22,1.2,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854338,1.11,null,null,6260.0,1.27,1.16,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854338,1.27,null,0.0,6522.0,1.53,1.05,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854821,null,null,null,6216.0,1.22,1.2,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854338,1.072,null,null,6184.0,1.28,1.1,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854821,1.45,null,0.0,6520.0,1.71,1.09,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854338,1.27,null,0.0,6522.0,1.53,1.05,666.334
Kepler-1531 b,Kepler-1531,1,1,0,2016,Kepler,0,1.13854338,1.27,null,0.0,6522.0,1.53,1.05,666.334
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366585,null,null,null,5733.0,0.86,1.02,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366585,1.29,null,0.0,5845.0,0.87,0.97,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366356,1.35,null,null,5559.0,0.88,0.91,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366627,null,null,null,5733.0,0.86,1.02,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366356,1.35,null,0.0,5835.0,0.87,0.96,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,null,1.234,null,null,5836.0,0.83,null,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366356,1.35,null,0.0,5835.0,0.87,0.96,798.246
Kepler-1532 b,Kepler-1532,1,1,0,2016,Kepler,0,1.09366356,1.35,null,0.0,5835.0,0.87,0.96,798.246
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.544422,3.28,null,0.0,6325.0,1.35,1.25,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5471,2.36,null,0.0,6363.0,1.03,1.08,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5471,3.931,null,null,6320.0,1.73,1.14,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,null,4.271,null,null,6320.0,1.76,null,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5471,2.36,null,0.0,6363.0,1.03,1.08,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5543033,null,null,null,6473.13,1.7,1.32,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.544422,null,null,null,6473.13,1.7,1.32,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5471,3.46,null,null,6431.0,1.51,1.31,966.801
Kepler-1533 b,Kepler-1533,1,1,0,2016,Kepler,0,308.5471,2.36,null,0.0,6363.0,1.03,1.08,966.801
Kepler-1534 b,Kepler-1534,1,1,0,2016,Kepler,0,5.71669476,null,null,null,null,null,null,null
Kepler-1534 b,Kepler-1534,1,1,0,2016,Kepler,0,5.71668787,1.92,null,0.0,5638.0,0.88,0.88,null
Kepler-1534 b,Kepler-1534,1,1,0,2016,Kepler,0,5.71668872,1.95,null,0.0,5638.0,0.88,0.88,null
Kepler-1534 b,Kepler-1534,1,1,0,2016,Kepler,0,5.71668872,1.95,null,0.0,5638.0,0.88,0.88,null
